
"Legs · Day 5 · Week 43 · Upper/Lower PPL","2026-03-28 1:00 pm","1:37 hr"
"1. Deadlifts · Barbell · 8 reps"
#,KG,REPS

"Pull · Day 4 · Week 10 · Upper/Lower PPL","2023-08-28 11:04 pm","45 min"
"1. Pull-Ups with Wide Overhand Grip · Bodyweight · 8 reps"
#,KG,REPS
1,+0,4
2,+0,4
3,+0,3
"2. Bent-Over Rows · Barbell · 10 reps"
#,KG,REPS
1,52.5,11
2,52.5,11
3,52.5,11
"3. Pull-Ups with Close Neutral Grip · Bodyweight · 10 reps"
#,KG,REPS
1,+0,4
2,+0,3
3,+0,3
"4. Face Pulls with Rope · Cable · 15 reps · 1 dropset"
#,KG,REPS
1,19.3,15
2,19.3,13
3,19.3,9
"5. Curls · Dumbbells · 12 reps · 1 dropset"
#,KG,REPS
1,30,8
2,30,7
3,30,6
"6. Standing Reverse Wrist Curls · Dumbbells · 10 reps"
#,KG,REPS
1,20,10
2,20,10
3,20,10

"Push · Standalone workout","2023-08-26 8:26 pm","1:21 hr"
"1. Bench Press · Barbell · 10 reps"
#,KG,REPS
1,62.5,10
2,65,7
3,65,7
"2. Seated Shoulder Press · Dumbbells · 10 reps"
#,KG,REPS
1,24,12
2,24,12
3,24,12
"3. Incline Bench Press · Dumbbells · 10 reps","W1 · 22 kg · 8 reps"
#,KG,REPS
1,40,12
2,40,10
3,40,9
"4. Flys · Dumbbells · 15 reps"
#,KG,REPS
1,24,18
2,28,12
3,28,12
"5. Triceps Pushdowns · Cable · 10 reps"
#,KG,REPS
1,19.3,10
2,19.3,10
3,19.3,10
"6. Overhead Triceps Extensions · Barbell · 10 reps"
#,KG,REPS
1,17.5,10
2,17.5,10
3,17.5,10

"Legs · Day 5 · Week 9 · Upper/Lower PPL","2023-08-26 7:54 pm","32 min"
"1. Squats · Barbell · 8 reps","W1 · 22.5 kg · 9 reps
W2 · 45 kg · 7 reps"
#,KG,REPS
1,70,9
2,70,8
3,70,8
"2. Hyperextensions on Roman Chair · Bodyweight · 10 reps","W1 · 0 kg · 8 reps"
#,KG,REPS
1,+15,8
2,+15,8
3,+15,7

"Pull · Day 4 · Week 9 · Upper/Lower PPL","2023-08-24 11:38 pm","39 min"
"1. Assisted Pull-Ups with Wide Grip · Machine · 8 reps"
#,KG,REPS
1,-16.3,10
2,-16.3,9
3,-16.3,6
"2. Bent-Over Rows · Barbell · 10 reps","W1 · 20 kg · 9 reps
W2 · 40 kg · 7 reps"
#,KG,REPS
1,57.5,8
2,50,10
3,50,10
"3. Face Pulls with Rope · Cable · 15 reps · 1 dropset"
#,KG,REPS
1,17,15
2,17,12
3,17,12
"4. Curls · Dumbbells · 12 reps · 1 dropset"
#,KG,REPS
1,28,10
2,28,8
3,28,7
"5. Standing Wrist Curls · Barbell · 10 reps"
#,KG,REPS
1,20,12
2,20,12

"Push · Day 3 · Week 9 · Upper/Lower PPL","2023-08-22 10:38 pm","40 min"
"1. Incline Chest Press · Machine · 8 reps"
#,KG,REPS
1,65.4,9
2,65.4,9
3,65.4,8
"2. Shoulder Press with Close Grip · Machine · 10 reps"
#,KG,REPS
1,45.8,8
2,45.8,8
3,45.8,8
"3. Flys · Dumbbells · 15 reps"
#,KG,REPS
1,28,15
2,28,14
3,28,12
"4. Skull Crushers · Barbell · 10 reps"
#,KG,REPS
1,27.5,6
2,27.5,6
3,27.5,6
"5. Overhead Triceps Extensions · Dumbbells · 10 reps"
#,KG,REPS
1,9,9
2,9,9
3,9,9

"Lower · Day 2 · Week 9 · Upper/Lower PPL","2023-08-22 10:21 pm","17 min"
"1. Deadlifts · Barbell · 8 reps"
#,KG,REPS
1,110,8
2,110,8
3,110,8

"Upper · Day 1 · Week 9 · Upper/Lower PPL","2023-08-19 2:39 pm","1:41 hr"
"1. Bench Press · Barbell · 8 reps","W1 · 22.5 kg · 9 reps
W2 · 42.5 kg · 7 reps"
#,KG,REPS
1,62.5,9
2,62.5,9
3,62.5,8
"2. Rows with Close Grip · Cable · 8 reps"
#,KG,REPS
1,66,8
2,66,8
3,66,7
"3. Standing Shoulder Press · Barbell · 10 reps"
#,KG,REPS
1,35,10
2,35,11
3,35,9
"4. Lat Pulldowns with Wide Overhand Grip · Cable · 10 reps","W1 · 32.5 kg · 8 reps"
#,KG,REPS
1,60.1,11
2,60.1,8
3,60.1,8
"5. Butterfly with Wide Grip · Machine · 15 reps"
#,KG,REPS
1,45,16
2,45,16
3,45,16
"6. Lateral Raises · Dumbbells · 10 reps"
#,KG,REPS
1,8,15
2,8,12
3,8,12
"7. Curls · Dumbbells · 15 reps"
#,KG,REPS
1,25,13
2,25,13
3,25,13
"8. Chest Dips · Bodyweight · 10 reps"
#,KG,REPS
1,+0,4
2,+0,4
3,+0,4
"9. Triceps Pushdowns · Cable · 15 reps"
#,KG,REPS
1,17,15
2,17,13
3,17,11

"Legs · Day 5 · Week 8 · Upper/Lower PPL","2023-08-16 12:43 am","37 sec"
"1. Squats · Barbell · 8 reps"
#,KG,REPS
1,70,6
2,70,6
3,70,6

"Pull · Day 4 · Week 8 · Upper/Lower PPL","2023-08-15 11:21 pm","1:21 hr"
"1. Pull-Ups with Wide Overhand Grip · Bodyweight · 8 reps"
#,KG,REPS
1,+0,4
2,+0,3
3,+0,3
"2. Pull-Ups with Close Neutral Grip · Bodyweight · 10 reps"
#,KG,REPS
1,+0,4
2,+0,4
3,+0,2
"3. Bent-Over Rows · Barbell · 10 reps"
#,KG,REPS
1,57.5,9
2,57.5,9
3,57.5,7
"4. Face Pulls with Rope · Cable · 15 reps · 1 dropset"
#,KG,REPS
1,14.7,15
2,14.7,15
3,14.7,13
"5. Curls · Dumbbells · 12 reps · 1 dropset"
#,KG,REPS
1,25,15
2,25,12
3,25,12
"6. Standing Wrist Curls · Barbell · 10 reps"
#,KG,REPS
1,25,12
2,25,12
3,25,12

"Upper · Standalone workout","2023-08-13 8:20 pm","1:49 hr"
"1. Bench Press · Barbell · 8 reps · 3 dropsets","W1 · 22.5 kg · 9 reps
W2 · 42.5 kg · 7 reps"
#,KG,REPS
1,62.5,9
2,62.5,8
3,62.5,8
"2. Rows with Close Grip · Cable · 8 reps","W1 · 32.5 kg · 8 reps"
#,KG,REPS
1,66,8
2,66,8
3,66,7
"3. Standing Shoulder Press · Barbell · 10 reps","W1 · 15 kg · 9 reps
W2 · 25 kg · 7 reps"
#,KG,REPS
1,35,10
2,35,9
3,35,9
"4. Lat Pulldowns with Close Overhand Grip · Cable · 10 reps"
#,KG,REPS
1,45,10
2,45,10
3,45,10
"5. Butterfly with Wide Grip · Machine · 15 reps"
#,KG,REPS
1,45,15
2,45,15
3,45,15
"6. Curls · Dumbbells · 15 reps"
#,KG,REPS
1,25,15
2,25,14
3,25,10
"7. Triceps Pushdowns · Cable · 15 reps"
#,KG,REPS
1,17,15
2,17,13
3,17,10

"Push · Day 3 · Week 8 · Upper/Lower PPL","2023-08-06 8:35 pm","50 min"
"1. Incline Bench Press · Barbell · 8 reps"
#,KG,REPS
1,45,8
2,45,12
3,45,10
"2. Bench Press · Dumbbells · 10 reps"
#,KG,REPS
1,52,10
2,52,10
3,52,9
"3. Lateral Raises · Dumbbells · 15 reps"
#,KG,REPS
1,9,13
2,9,12
3,9,8
"4. Skull Crushers · Barbell · 10 reps"
#,KG,REPS
1,25,8
2,25,8
3,25,8
"5. Overhead Triceps Extensions · Dumbbells · 10 reps"
#,KG,REPS
1,9,10
2,9,9
3,9,8

"Lower · Day 2 · Week 8 · Upper/Lower PPL","2023-08-06 7:23 pm","1:11 hr"
"1. Deadlifts · Barbell · 8 reps","Under Right, left, right","W1 · 37.5 kg · 9 reps
W2 · 72.5 kg · 7 reps"
#,KG,REPS
1,110,8
2,110,7
3,110,8
"2. Leg Press · Machine · 8 reps","W1 · 50 kg · 6 reps"
#,KG,REPS
1,65,8
2,65,8
3,65,8
"3. Lying Leg Curls · Machine · 10 reps"
#,KG,REPS
1,57.4,10
2,57.4,10
3,57.4,8
"4. Standing Calf Raises · Smith machine · 8 reps"
#,KG,REPS
1,106.8,8
2,106.8,8
3,106.8,8

"Upper · Day 1 · Week 8 · Upper/Lower PPL","2023-08-05 4:29 pm","1:44 hr"
"1. Bench Press · Barbell · 8 reps · 3 dropsets","W1 · 22.5 kg · 9 reps
W2 · 42.5 kg · 7 reps"
#,KG,REPS
1,62.5,8
2,62.5,8
3,62.5,8
"2. Rows with Close Grip · Cable · 8 reps","W1 · 32.5 kg · 8 reps"
#,KG,REPS
1,66,8
2,66,7
3,66,7
"3. Standing Shoulder Press · Barbell · 10 reps","W1 · 15 kg · 9 reps
W2 · 25 kg · 7 reps"
#,KG,REPS
1,35,9
2,35,9
3,35,9
"4. Lat Pulldowns with Wide Overhand Grip · Cable · 10 reps","W1 · 32.5 kg · 8 reps"
#,KG,REPS
1,61.3,10
2,61.3,8
3,61.3,8
"5. Flys · Cable · 15 reps"
#,KG,REPS
1,11.4,15
2,11.4,15
3,11.4,15
"6. Curls · Dumbbells · 15 reps"
#,KG,REPS
1,25,12
2,25,12
3,25,12
"7. Triceps Pushdowns · Cable · 15 reps"
#,KG,REPS
1,17,15
2,17,12
3,17,10

"Pull · Day 4 · Week 7 · Upper/Lower PPL","2023-07-31 2:44 pm","1:07 hr"
"1. Pull-Ups with Wide Overhand Grip · Bodyweight · 8 reps"
#,KG,REPS
1,+0,4
2,+0,4
3,+0,3
"2. Pull-Ups with Close Neutral Grip · Bodyweight · 10 reps"
#,KG,REPS
1,+0,4
2,+0,4
3,+0,3
"3. Bent-Over Rows · Barbell · 10 reps"
#,KG,REPS
1,55,9
2,55,10
3,55,10
"4. Reverse Butterfly with Wide Grip · Machine · 15 reps"
#,KG,REPS
1,39,15
2,39,15
3,39,12
"5. Preacher Curls · Machine · 12 reps · 1 dropset"
#,KG,REPS
1,20.3,12
2,20.3,12
3,20.3,12

"Legs · Day 5 · Week 7 · Upper/Lower PPL","2023-07-31 12:19 am","1 min"
"1. Squats · Barbell · 8 reps"
#,KG,REPS
1,70,10
2,70,10
3,70,10
"2. Hyperextensions on Roman Chair · Bodyweight · 10 reps"
#,KG,REPS
1,+10,10
2,+10,10
3,+10,10
"3. Leg Extensions · Machine · 12 reps"
#,KG,REPS
1,63.6,12
2,63.6,11
3,63.6,10
"4. Lying Leg Curls · Machine · 12 reps"
#,KG,REPS
1,54,12
2,54,12
3,54,10
"5. Standing Calf Raises · Smith machine · 10 reps"
#,KG,REPS
1,86.8,12
2,86.8,12
3,86.8,12

"Push · Day 3 · Week 7 · Upper/Lower PPL","2023-07-30 9:56 pm","2:17 hr"
"1. Bench Press · Barbell · 10 reps · 1 dropset","W1 · 20 kg · 9 reps
W2 · 40 kg · 7 reps"
#,KG,REPS
1,60,10
2,60,10
3,60,6
"2. Incline Bench Press · Barbell · 8 reps","W1 · 32.5 kg · 8 reps"
#,KG,REPS
1,40,8
2,40,7
3,40,8
"3. Lateral Raises · Dumbbells · 15 reps"
#,KG,REPS
1,10,12
2,10,10
3,10,10
"4. Assisted Chest Dips · Machine · 10 reps"
#,KG,REPS
1,-18,10
2,-18,10
3,-18,10
"5. Skull Crushers · Barbell · 10 reps"
#,KG,REPS
1,22.5,12
2,22.5,12
3,22.5,10
"6. Overhead Triceps Extensions · Dumbbells · 10 reps"
#,KG,REPS
1,9,11
2,9,10
3,9,7

"Lower · Day 2 · Week 7 · Upper/Lower PPL","2023-07-27 10:04 pm","52 min"
"1. Deadlifts · Barbell · 8 reps","W1 · 50 kg · 9 reps
W2 · 90 kg · 6 reps"
#,KG,REPS
1,110,7
2,110,6
3,110,5
"2. Hack Squats · Machine · 8 reps"
#,KG,REPS
1,77.6,10
2,77.6,10
3,77.6,5
"3. Calf Raises on Leg Press · Machine · 8 reps"
#,KG,REPS
1,134,15
2,134,13
3,134,12

"Upper · Day 1 · Week 7 · Upper/Lower PPL","2023-07-25 10:42 pm","1:16 hr"
"1. Bench Press · Dumbbells · 8 reps"
#,KG,REPS
1,52,10
2,52,10
3,52,8
"2. Rows with Close Grip · Cable · 8 reps","W1 · 30 kg · 8 reps"
#,KG,REPS
1,66,8
2,66,6
3,66,6
"3. Standing Shoulder Press · Barbell · 10 reps"
#,KG,REPS
1,35,10
2,35,8
3,35,8
"4. Lat Pulldowns with Wide Overhand Grip · Cable · 10 reps"
#,KG,REPS
1,63.6,8
2,63.6,7
3,63.6,6
"5. Flys · Dumbbells · 15 reps"
#,KG,REPS
1,28,15
2,28,12
3,28,10
"6. Curls · Dumbbells · 15 reps","2 sets due to muscle pull along wrist"
#,KG,REPS
1,25,12
2,25,10
"7. Triceps Pushdowns · Cable · 15 reps","On downstairs machine"
#,KG,REPS
1,23,15
2,23,15
3,23,12

"Legs · Day 5 · Week 6 · Upper/Lower PPL","2023-07-24 11:34 pm","55 min"
"1. Squats · Barbell · 8 reps","W1 · 17.5 kg · 9 reps
W2 · 35 kg · 7 reps"
#,KG,REPS
1,60,10
2,60,10
3,60,10
"2. Hyperextensions on Roman Chair · Bodyweight · 10 reps"
#,KG,REPS
1,+15,9
2,+15,9
3,+15,9
"3. Leg Extensions · Machine · 12 reps"
#,KG,REPS
1,60.1,10
2,60.1,10
3,60.1,10
"4. Lying Leg Curls · Machine · 12 reps"
#,KG,REPS
1,54,12
2,54,12
3,54,7
"5. Calf Raises on Leg Press · Machine · 15 reps"
#,KG,REPS
1,127,14
2,127,12
3,127,10

"Pull · Day 4 · Week 6 · Upper/Lower PPL","2023-07-23 3:04 pm","1:06 hr"
"1. Pull-Ups with Wide Overhand Grip · Bodyweight · 8 reps","Warm up on assisted

8 reps 38 kg"
#,KG,REPS
1,+0,4
2,+0,3
3,+0,3
"2. Assisted Pull-Ups with Close Neutral Grip · Machine · 10 reps"
#,KG,REPS
1,-14,8
2,-14,7
3,-14,5
"3. Bent-Over Rows · Barbell · 10 reps"
#,KG,REPS
1,52.5,10
2,52.5,10
3,52.5,10
"4. Face Pulls with Rope · Cable · 15 reps · 1 dropset"
#,KG,REPS
1,14.7,15
2,14.7,12
3,14.7,14
"5. Curls · Barbell · 12 reps · 1 dropset"
#,KG,REPS
1,30,10
2,30,7
3,30,6
"6. Standing Wrist Curls · Barbell · 10 reps"
#,KG,REPS
1,25,12
2,25,11
3,25,10

"Push · Day 3 · Week 6 · Upper/Lower PPL","2023-07-22 9:03 pm","1:16 hr"
"1. Incline Chest Press · Machine · 8 reps · 1 dropset"
#,KG,REPS
1,65.4,8
2,65.4,8
3,65.4,7
"2. Bench Press · Dumbbells · 10 reps"
#,KG,REPS
1,52,10
2,52,8
3,52,7
"3. Lateral Raises · Dumbbells · 15 reps"
#,KG,REPS
1,10,15
2,10,15
3,10,15
"4. Assisted Chest Dips · Machine · 10 reps"
#,KG,REPS
1,-20.3,10
2,-20.3,10
3,-20.3,10
"5. Skull Crushers · Barbell · 10 reps"
#,KG,REPS
1,25,8
2,22.5,8
3,20,14
"6. Overhead Triceps Extensions · Dumbbells · 10 reps"
#,KG,REPS
1,9,6
2,9,7
3,9,7

"Lower · Day 2 · Week 6 · Upper/Lower PPL","2023-07-19 11:09 pm","59 min"
"1. Deadlifts · Barbell · 8 reps","Under Right, left, right","W1 · 55 kg · 9 reps
W2 · 55 kg · 8 reps"
#,KG,REPS
1,105,8
2,105,8
3,105,8
"2. Leg Press · Machine · 8 reps"
#,KG,REPS
1,60,8
2,60,8
3,60,10
"3. Lying Leg Curls · Machine · 10 reps"
#,KG,REPS
1,54,10
2,54,8
3,54,8
"4. Calf Raises on Leg Press · Machine · 8 reps"
#,KG,REPS
1,120,12
2,120,12
3,120,12

"Upper · Day 1 · Week 6 · Upper/Lower PPL","2023-07-18 10:04 pm","55 min"
"1. Bench Press · Dumbbells · 8 reps · 3 dropsets"
#,KG,REPS
1,48,12
2,48,11
3,48,9
"2. Chest-Supported Rows with Close Grip  · Machine · 8 reps"
#,KG,REPS
1,41,12
2,45,10
3,45,9
"3. Standing Shoulder Press · Barbell · 10 reps"
#,KG,REPS
1,32.5,10
2,32.5,10
3,32.5,9
"4. Flys · Dumbbells · 15 reps"
#,KG,REPS
1,28,12
2,28,12
3,28,9
"5. Curls · Dumbbells · 15 reps"
#,KG,REPS
1,28,8
2,28,8
"6. Overhead Triceps Extensions · EZ bar · 15 reps","Dumbbell 2 hands"
#,KG,REPS
1,18,12
2,20,10
3,20,9

"Legs · Day 5 · Week 5 · Upper/Lower PPL","2023-07-17 1:07 am","37 sec"
"1. Squats · Barbell · 8 reps"
#,KG,REPS
1,50,10
2,50,10
3,50,10

"Pull · Day 4 · Week 5 · Upper/Lower PPL","2023-07-16 11:48 pm","1:19 hr"
"1. Assisted Pull-Ups with Wide Grip · Machine · 8 reps"
#,KG,REPS
1,-9,8
2,-9,6
3,-9,5
"2. Assisted Chest Dips · Machine · 10 reps"
#,KG,REPS
1,-18,8
2,-18,8
3,-18,8
"3. Face Pulls with Rope · Cable · 15 reps · 1 dropset"
#,KG,REPS
1,12.5,15
2,12.5,15
3,12.5,15
"4. Bent-Over Rows · Barbell · 10 reps"
#,KG,REPS
1,60,8
2,60,8
3,50,10
"5. Curls · Barbell · 12 reps · 1 dropset"
#,KG,REPS
1,25,15
2,25,15
3,25,12
"6. Standing Wrist Curls · Barbell · 10 reps"
#,KG,REPS
1,25,12
2,25,10
3,25,10

"Push · Day 3 · Week 5 · Upper/Lower PPL","2023-07-13 11:42 pm","52 min"
"1. Incline Bench Press · Barbell · 8 reps"
#,KG,REPS
1,65.4,8
2,65.4,8
3,65.4,8
"2. Bench Press · Dumbbells · 10 reps","W1 · 24 kg · 8 reps"
#,KG,REPS
1,48,10
2,48,10
3,48,10
"3. Lateral Raises · Dumbbells · 15 reps"
#,KG,REPS
1,10,12
2,10,9
3,10,8
"4. Skull Crushers · Barbell · 10 reps"
#,KG,REPS
1,20,15
2,20,15
3,20,13
"5. Overhead Triceps Extensions · Dumbbells · 10 reps"
#,KG,REPS
1,9,10
2,9,10
3,9,10

"Lower · Day 2 · Week 5 · Upper/Lower PPL","2023-07-11 11:41 pm","1:03 hr"
"1. Deadlifts · Barbell · 8 reps"
#,KG,REPS
1,100,8
2,100,7
3,100,5
"2. Leg Press · Machine · 8 reps"
#,KG,REPS
1,50,10
2,50,10
3,50,10
"3. Lying Leg Curls · Machine · 10 reps"
#,KG,REPS
1,54,8
2,54,8
3,54,3
"4. Calf Raises on Leg Press · Machine · 8 reps"
#,KG,REPS
1,120,12
2,120,12
3,120,12

"Upper · Day 1 · Week 5 · Upper/Lower PPL","2023-07-10 5:25 pm","1:25 hr"
"1. Bench Press · Barbell · 8 reps · 2 dropsets","W1 · 22.5 kg · 9 reps
W2 · 42.5 kg · 7 reps"
#,KG,REPS
1,60,8
2,60,8
3,60,8
"2. Rows with Close Grip · Cable · 8 reps"
#,KG,REPS
1,61.3,8
2,61.3,8
3,61.3,6
"3. Standing Shoulder Press · Barbell · 10 reps"
#,KG,REPS
1,35,9
2,35,8
3,35,8
"4. Lat Pulldowns with Close Overhand Grip · Cable · 10 reps"
#,KG,REPS
1,41,10
2,41,10
3,41,10
"5. Butterfly with Wide Grip · Machine · 15 reps"
#,KG,REPS
1,39,15
2,39,15
3,39,15
"6. Curls · Dumbbells · 15 reps"
#,KG,REPS
1,24,15
2,24,15
3,24,11
"7. Triceps Pushdowns · Cable · 15 reps"
#,KG,REPS
1,17,15
2,17,14

"Upper · Standalone workout","2023-07-05 6:11 pm","1:07 hr"
"1. Bench Press · Dumbbells · 8 reps · 3 dropsets"
#,KG,REPS
1,45,10
2,50,10
3,50,10
"2. One-Arm Rows · Dumbbells · 8 reps"
#,KG,REPS
1,22.7,10
2,22.7,10
3,22.7,10
"3. Standing Shoulder Press · Dumbbells · 10 reps"
#,KG,REPS
1,31.8,10
2,31.8,8
3,31.8,6
"4. Butterfly with Wide Grip · Machine · 15 reps"
#,KG,REPS
1,24.9,15
2,24.9,10
3,24.9,15
"5. Curls · Dumbbells · 15 reps"
#,KG,REPS
1,22.7,15
2,22.7,15
3,22.7,15
"6. Triceps Pushdowns · Cable · 15 reps"
#,KG,REPS
1,18,15
2,18,13
3,18,10

"Pull · Day 4 · Week 4 · Upper/Lower PPL","2023-07-04 6:55 pm","50 min"
"1. Pull-Ups with Wide Overhand Grip · Bodyweight · 8 reps"
#,KG,REPS
1,+0,4
2,+0,4
3,+0,4
"2. Pull-Ups with Close Neutral Grip · Bodyweight · 10 reps"
#,KG,REPS
1,+0,4
2,+0,3
"3. Bent-Over Rows · Dumbbells · 10 reps"
#,KG,REPS
1,50,8
2,50,8
3,50,8
"4. Chest-Supported Rows with Close Grip  · Machine · 15 reps · 1 dropset"
#,KG,REPS
1,38.6,15
2,38.6,15
3,38.6,15
"5. Curls · Dumbbells · 12 reps · 1 dropset"
#,KG,REPS
1,18.2,15
2,18.2,15
3,18.2,15
"6. Standing Reverse Wrist Curls · Dumbbells · 10 reps"
#,KG,REPS
1,36.2,12
2,36.2,12
3,36.2,12

"Push · Day 3 · Week 4 · Upper/Lower PPL","2023-07-04 2:29 am","41 min"
"1. Incline Bench Press · Dumbbells · 8 reps"
#,KG,REPS
1,41,12
2,41,12
3,41,8
"2. Push-Ups · Bodyweight · 10 reps"
#,REPS
1,10
2,10
3,10
"3. Lateral Raises · Dumbbells · 15 reps"
#,KG,REPS
1,9,12
2,9,12
3,9,11
"4. Triceps Pushdowns · Cable · 10 reps"
#,KG,REPS
1,16,12
2,16,12
3,16,12

"Upper · Day 1 · Week 4 · Upper/Lower PPL","2023-07-02 7:43 pm","1:13 hr"
"1. Bench Press · Dumbbells · 8 reps · 3 dropsets"
#,KG,REPS
1,45,10
2,45,10
3,45,10
"2. One-Arm Rows · Dumbbells · 8 reps"
#,KG,REPS
1,20.5,8
2,20.5,10
3,20.5,10
"3. Standing Shoulder Press · Dumbbells · 10 reps"
#,KG,REPS
1,27.2,10
2,27.2,10
3,27.2,10
"4. Lat Pulldowns with Wide Overhand Grip · Machine · 10 reps"
#,KG,REPS
1,59,10
2,59,10
3,59,8
"5. Flys · Dumbbells · 15 reps"
#,KG,REPS
1,27.2,14
2,27.2,12
3,27.2,10
"6. Curls · Dumbbells · 15 reps"
#,KG,REPS
1,22.7,15
2,22.7,12
3,22.7,8
"7. Triceps Pushdowns · Cable · 15 reps"
#,KG,REPS
1,16,15
2,16,15
3,16,10

"Push · Day 3 · Week 3 · Upper/Lower PPL","2023-06-26 12:54 am","1:03 hr"
"1. Incline Bench Press · Barbell · 8 reps","W1 · 35.4 kg · 10 reps
W2 · 35.4 kg · 8 reps"
#,KG,REPS
1,65.4,8
2,65.4,8
3,65.4,6
"2. Bench Press · Dumbbells · 10 reps"
#,KG,REPS
1,44,10
2,44,10
3,44,10
"3. Lateral Raises · Dumbbells · 15 reps"
#,KG,REPS
1,10,11
2,10,11
3,10,9
"4. Skull Crushers · Barbell · 10 reps"
#,KG,REPS
1,20,15
2,20,15
3,20,12
"5. Overhead Triceps Extensions · Dumbbells · 10 reps"
#,KG,REPS
1,9,10
2,9,9
3,9,8

"Lower · Day 2 · Week 3 · Upper/Lower PPL","2023-06-13 10:17 pm","45 min"
"1. Deadlifts · Barbell · 8 reps","W1 · 70 kg · 6 reps
W2 · 70 kg · 6 reps

Left under
Right
Left"
#,KG,REPS
1,112.5,8
2,112.5,7
3,112.5,6
"2. Leg Press · Machine · 8 reps"
#,KG,REPS
1,50,10
2,50,10
3,50,10
"3. Calf Raises on Leg Press · Machine · 15 reps"
#,KG,REPS
1,138.5,15
2,138.5,11
3,138.5,15

"Upper · Day 1 · Week 3 · Upper/Lower PPL","2023-06-13 12:49 am","1:14 hr"
"1. Bench Press · Barbell · 8 reps · 3 dropsets","W1 · 22.5 kg · 9 reps
W2 · 42.5 kg · 7 reps"
#,KG,REPS
1,62.5,8
2,62.5,8
3,62.5,6
"2. Rows with Close Grip · Cable · 8 reps"
#,KG,REPS
1,61.3,8
2,61.3,8
3,61.3,8
"3. Standing Shoulder Press · Barbell · 10 reps"
#,KG,REPS
1,35,9
2,35,9
3,35,9
"4. Lat Pulldowns with Wide Overhand Grip · Cable · 10 reps"
#,KG,REPS
1,59,10
2,59,10
3,59,10
"5. Flys · Dumbbells · 15 reps"
#,KG,REPS
1,28,10
2,28,10
3,28,10
"6. Curls · Dumbbells · 15 reps"
#,KG,REPS
1,25,15
2,25,12
3,25,10
"7. Triceps Pushdowns · Cable · 15 reps"
#,KG,REPS
1,17,15
2,17,12
3,17,12

"Legs · Day 5 · Week 2 · Upper/Lower PPL","2023-06-09 2:31 pm","27 min"
"1. Squats · Barbell · 8 reps"
#,KG,REPS
1,65,10
2,65,10
3,65,10
"2. Hyperextensions on Roman Chair · Bodyweight · 10 reps"
#,KG,REPS
1,+15,8
2,+15,8
3,+15,8
"3. Leg Extensions · Machine · 12 reps"
#,KG,REPS
1,59,12
2,59,12
3,59,10
"4. Lying Leg Curls · Machine · 12 reps"
#,KG,REPS
1,59,8
2,59,8
3,59,8
"5. Calf Raises on Leg Press · Machine · 15 reps"
#,KG,REPS
1,138.4,15
2,138.4,15
3,138.4,14

"Pull · Day 4 · Week 2 · Upper/Lower PPL","2023-06-09 1:09 pm","1:21 hr"
"1. Pull-Ups with Wide Overhand Grip · Bodyweight · 8 reps"
#,KG,REPS
1,+0,5
2,+0,5
3,+0,4
"2. Assisted Pull-Ups with Close Neutral Grip · Machine · 10 reps"
#,KG,REPS
1,-11.3,8
2,-11.3,6
"3. Bent-Over Rows · Barbell · 10 reps"
#,KG,REPS
1,60,8
2,60,8
3,60,8
"4. Face Pulls with Rope · Cable · 15 reps · 1 dropset"
#,KG,REPS
1,10.2,15
2,10.2,15
3,10.2,15
"5. Curls · Barbell · 12 reps · 1 dropset"
#,KG,REPS
1,30,12
2,30,10
3,30,9
"6. Standing Wrist Curls · Barbell · 10 reps"
#,KG,REPS
1,30,10
2,30,10
3,30,10

"Push · Day 3 · Week 2 · Upper/Lower PPL","2023-06-08 9:28 pm","59 min"
"1. Incline Bench Press · Barbell · 8 reps · 2 dropsets","W1 · 20 kg · 9 reps
W2 · 37.5 kg · 7 reps"
#,KG,REPS
1,65.4,8
2,65.4,8
3,65.4,8
"2. Bench Press · Dumbbells · 10 reps · 1 dropset","W1 · 36 kg · 7 reps"
#,KG,REPS
1,48,10
2,48,10
3,48,8
"3. Lateral Raises · Dumbbells · 15 reps"
#,KG,REPS
1,10,12
2,10,11
3,10,10
"4. Skull Crushers · Barbell · 10 reps"
#,KG,REPS
1,20,15
2,20,15
3,20,13
"5. Overhead Triceps Extensions · Dumbbells · 10 reps"
#,KG,REPS
1,10,7
2,10,7
3,10,5

"Lower · Day 2 · Week 2 · Upper/Lower PPL","2023-06-07 12:24 am","1:07 hr"
"1. Deadlifts · Barbell · 8 reps","W1 · 60 kg · 8 reps
W2 · 60 kg · 6 reps

Right under
Left
Right"
#,KG,REPS
1,110,8
2,110,8
3,110,7
"2. Leg Press · Machine · 8 reps","W1 · 30 kg · 12 reps"
#,KG,REPS
1,45,10
2,45,8
3,45,10
"3. Lying Leg Curls · Machine · 10 reps"
#,KG,REPS
1,59,8
2,59,6
3,52.3,8
"4. Bulgarian Split Squats · Dumbbells · 10 reps"
#,KG,REPS
1,28,10
2,28,10
3,28,10
"5. Standing Calf Raises · Smith machine · 8 reps"
#,KG,REPS
1,96.8,10
2,96.8,10
3,96.8,10

"Upper · Day 1 · Week 2 · Upper/Lower PPL","2023-06-06 12:33 am","1:22 hr"
"1. Bench Press · Barbell · 8 reps · 3 dropsets","W1 · 20 kg · 9 reps
W2 · 40 kg · 7 reps"
#,KG,REPS
1,62.5,8
2,62.5,7
3,62.5,6
